Year,Team Number,City,State,Country,Team Name,latitude,longitude
2015,5654,Arad,HaDarom (Southern),Israel,5654: Phoenix,31.2533798,35.2187157
2015,5655,Istanbul,Istanbul,Turkey,5655: KelRot,41.06073,28.9877701
2015,5657,Lusk,Wyoming,USA,5657: Rawhide Robotics,42.7623787,-104.4521484
2015,5658,Stephen,Minnesota,USA,5658: STORMBOTICS,48.4532394,-96.8681107
2015,5659,Bridgehampton,New York,USA,5659: Team Supreme,40.9370193,-72.3022232
2015,5660,Burton,Michigan,USA,5660: A.R.T. Atherton Robotics Team,42.9684715,-83.6330795
2015,5661,Whittemore,Michigan,USA,5661: RoboCards,44.2331505,-83.8032837
2015,5662,Dryden,Michigan,USA,5662: A Flock of Nerds,42.9460106,-83.1246719
2015,5663,Perth,Western Australia,Australia,5663: Ground Control,-31.9470997,115.8659973
2015,5664,Muskegon,Michigan,USA,5664: Big Red Robotics,43.2342415,-86.2459335
2015,5665,Istanbul,Istanbul,Turkey,5665: GoldenHorn,41.06073,28.9877701
2015,5666,Trenton,New Jersey,USA,5666: Purple Lightning,40.2178802,-74.7593994
2015,5667,New Albany,Ohio,USA,5667: Team AIR,40.0813103,-82.8088531
2015,5669,Rosemead,California,USA,5669: Techmen,34.080719,-118.0765381
2015,5672,Wikwemikong,Ontario,Canada,5672: First Nations-STEM,45.8031807,-81.7207184
2015,5674,Eaton Rapids,Michigan,USA,5674: The GEARHOUNDS,42.5114288,-84.6558304
2015,5675,Mattawan,Michigan,USA,5675: WiredCats,42.2094803,-85.7851563
2015,5676,Hillsdale,Michigan,USA,5676: Robo-Hornets,41.9199486,-84.6633072
2015,5677,San Jose,California,USA,5677: The Subatomic Smarticles,37.3385811,-121.8855667
2015,5678,Studio City,California,USA,5678: Knightrise,34.1399727,-118.3891754
2015,5679,Winston-Salem,North Carolina,USA,5679: Girls on Fire,36.0996208,-80.2410889
2015,5680,Toronto,Ontario,Canada,5680: The Angry Marines,43.6573982,-79.4328003
2015,5681,San Antonio,Texas,USA,5681: Dragonbots,29.4245796,-98.4946136
2015,5682,Mesquite,Texas,USA,5682: Equus Engineering,32.78339,-96.6020813
2015,5683,Auburn,Washington,USA,5683: RAVE,47.3073997,-122.2304077
2015,5684,Hamilton,New Jersey,USA,5684: Iron Mechs,40.2303581,-74.7238617
2015,5685,Litchfield,Michigan,USA,5685: Robo Terriers,42.0216408,-84.7582169
2015,5686,Simsbury,Connecticut,USA,5686: Wirecats,41.8798409,-72.8001709
2015,5687,Portland,Maine,USA,5687: The Outliers,43.6591415,-70.2566528
2015,5688,Pittsford,Michigan,USA,5688: Robo Knights,41.8607597,-84.4762726
2015,5689,Chatham,Ontario,Canada,5689: CK Cyber Pack,42.4044495,-82.1895599
2015,5690,Esko,Minnesota,USA,5690: SubZero Robotics,46.7071915,-92.3630829
2015,5692,Cheboygan,Michigan,USA,5692: ChiefBots,45.645401,-84.4761276
2015,5694,Flint,Michigan,USA,5694: Hamady Hawks,43.0114403,-83.6867905
2015,5695,Redford,Michigan,USA,5695: Heavy Duty Eagles,42.3984909,-83.2958374
2015,5696,Villahermosa,Tabasco,Mexico,5696: Faraday,17.9985199,-92.901947
2015,5697,Bridgeport,Michigan,USA,5697: Bearcats,43.3583603,-83.8806229
2015,5699,Toronto,Ontario,Canada,5699: Robo Sapiens,43.6573982,-79.4328003
2015,5700,San Francisco,California,USA,5700: SOTA Cyberdragons,37.7771187,-122.4196396
2015,5701,Shinjuku,T(ky(,Japan,5701: Indigo Ninjas,36.2816467,139.0772705
2015,5702,Wilson,Michigan,USA,5702: Robotawatomis,45.7048492,-87.4284286
2015,5703,Midland,Michigan,USA,5703: Eagles Crew,43.6170807,-84.2450638
2015,5704,Lansing,Michigan,USA,5704: Blended Learning Academies,42.7338295,-84.593338
2015,5705,Torreon,Coahuila,Mexico,5705: DESERT EAGLES,25.5249996,-103.3170013
2015,5706,Newberry,Michigan,USA,5706: Tahquamenon Phenomenon,46.3543892,-85.509819
2015,5708,Ann Arbor,Michigan,USA,5708: Zebrotics,42.2821007,-83.7484665
2015,5709,Rudyard,Michigan,USA,5709: Rudyard Nerf Herders,46.2300491,-84.5924988
2015,5710,Charlotte,Michigan,USA,5710: The O-Bots,42.5639992,-84.834938
2015,5711,Mt. Clemens,Michigan,USA,5711: Battling Bathers,42.5965996,-82.8774109
2015,5712,Hemlock,Michigan,USA,5712: Hemlock's Gray Matter,43.4147491,-84.2257233
2015,5713,Mount Morris,Michigan,USA,5713: Beecher Cyber Bucs,43.1179619,-83.6944199
2015,5714,Brimley,Michigan,USA,5714: Ojibwe Bots,46.4046211,-84.5722809
2015,5715,Dabburiya,HaZafon (Northern),Israel,5715: DRC,32.818161,35.3821716
2015,5716,pachuca,Hidalgo,Mexico,5716: Keybot-HGO,20.1215992,-98.733139
2015,5717,Soddy Daisy,Tennessee,USA,5717: Sasquach,35.2435303,-85.1761703
2015,5719,Toronto,Ontario,Canada,5719: Titans,43.6573982,-79.4328003
2015,5720,Hinckley,Minnesota,USA,5720: Jagobotics,46.0179787,-92.9450226
2015,5721,Newark,Arkansas,USA,5721: Wolf Pack,35.6960907,-91.4433975
2015,5722,Santa Rosa Beach,Florida,USA,5722: Seahawks,30.3741798,-86.2332077
2015,5724,Salem,Virginia,USA,5724: Spartans,37.2936516,-80.0531387
2015,5725,Lethbridge,Alberta,Canada,5725: Cerberus,49.6837997,-112.8180008
2015,5726,San Antonio,Texas,USA,5726: RHUMBOTZ,29.4245796,-98.4946136
2015,5727,Spindale,North Carolina,USA,5727: REaCH Omegabytes,35.3570786,-81.9301071
2015,5728,Santa Rosa,California,USA,5728: CCybernetics,38.4379005,-122.7124405
2015,5729,DeWitt,Arkansas,USA,5729: DeWitt Dragons,34.29319,-91.3357315
2015,5730,Monett,Missouri,USA,5730: The Professionals,36.9204788,-93.927597
2015,5731,Yanco,New South Wales,Australia,5731: Tiny Giants,-34.6020699,146.4103546
2015,5732,Bloomfield,New Jersey,USA,5732:  ROBOTIGERS,40.7919083,-74.1957474
2015,5734,Augusta,Georgia,USA,5734: Aug3Tz (Augusta TCM Tech Tigers),33.4790916,-81.9753113
2015,5735,Wayland,Massachusetts,USA,5735: Control Freaks,42.3632011,-71.3603134
2015,5736,Kings Park,New York,USA,5736: Kingsmen,40.8843918,-73.2424698
2015,5737,Beijing,Beijing,China,5737: Mars Style,39.9065704,116.3876495
2015,5739,Dallas,Texas,USA,5739: Crestbots,32.7781487,-96.7954025
2015,5740,Cranberry Township,Pennsylvania,USA,5740: CWNC - Trojanators,40.6989212,-80.1080627
2015,5744,Knoxville,Tennessee,USA,5744: Broken Gears,35.9604912,-83.9209137
2015,5745,Three Oaks,Michigan,USA,5745: Gearheads,41.8015289,-86.6104202
2015,5746,Deep River,Connecticut,USA,5746: Human Error,41.3824997,-72.4348221
2015,5747,beer sheva,HaDarom (Southern),Israel,5747: Athena,31.2464561,34.7961807
2015,5748,Adna,Washington,USA,5748: Octo p Rates,46.6308212,-123.0614624
2015,5752,Beverly,Massachusetts,USA,5752: Beverly Panthers,42.5477409,-70.8789825
2015,5753,St. Augustine,Florida,USA,5753: St. Joseph Academy Flashes,29.8920994,-81.31427
2015,5754,San Antonio,Texas,USA,5754: Brooks Academy Robotics,29.4245796,-98.4946136
2015,5756,Detroit,Michigan,USA,5756: R.E.C'in Crew,42.3316803,-83.0479965
2015,5758,Saint Louis,Missouri,USA,5758: UF C-Bots,38.6277504,-90.1995621
2015,5762,Louisburg,North Carolina,USA,5762: Franklinbots,36.1019707,-78.298851
2015,5763,Broomfield,Colorado,USA,5763: Lightning Robotics,39.9208603,-105.0705795
2015,5765,Los Angeles,California,USA,5765: ToroBots,34.0534897,-118.2453232
2015,5771,Marfa,Texas,USA,5771: Marfa Robohorns,30.3125305,-104.0217133
2015,5772,Los Angeles,California,USA,5772: The Mighty Morphin Power Bots,34.0534897,-118.2453232
2015,5773,Istanbul,Istanbul,Turkey,5773: YAFL Mechatronics,41.06073,28.9877701
2015,5774,Flint,Michigan,USA,5774: Maximum Overload,43.0114403,-83.6867905
2015,5775,Malakoff,Texas,USA,5775: CRHS RoboCats,32.1708298,-96.0122299
2015,5776,Toronto,Ontario,Canada,5776: Phoenix,43.6573982,-79.4328003
2015,5777,Sumter,South Carolina,USA,5777: Static Storm,33.9243393,-80.3423615
2015,5781,London,England,United Kingdom,5781: Petchey Robotics Team,51.5064201,-0.12721
2015,5783,Eunice,New Mexico,USA,5783: RoboDucks,32.4358597,-103.1594315
2015,5784,Vassar,Michigan,USA,5784: Vulcans,43.3703804,-83.58004
2015,5785,Baton Rouge,Louisiana,USA,5785: The Shield,30.4433403,-91.1869888
2016,5800,FLORIANOPOLIS,Santa Catarina,Brazil,5800: Magic Island Robotics,-27.5977993,-48.5481796
2016,5801,Independence,Missouri,USA,5801: CTC Inspire,39.0932388,-94.4156265
2016,5802,Los Angeles,California,USA,5802: Los STEMateros,34.0534897,-118.2453232
2016,5803,Seatac,Washington,USA,5803: Apex Robotics,47.4340515,-122.2742691
2016,5804,Richmond,Virginia,USA,5804: TORCH,37.540699,-77.4336472
2016,5805,Rancho Santa Margarita,California,USA,5805: SMbly Required,33.6351013,-117.6027985
2016,5806,Bronx,New York,USA,5806: Basement Lions,40.8372917,-73.8860092
2016,5807,North Bay,Ontario,Canada,5807: CANbotics,46.3180008,-79.4661026
2016,5808,Lodi,California,USA,5808: Revive Robotics,38.1301918,-121.2754669
2016,5809,Kansas City,Missouri,USA,5809: The Jesubots,39.102951,-94.5830765
2016,5810,Santa Fe Springs,California,USA,5810: X-Bots,33.9464684,-118.0838013
2016,5811,Dayton,Ohio,USA,5811: Bonds,39.7591095,-84.1944427
2016,5812,Riverdale,Georgia,USA,5812: Drewbotics,33.5722198,-84.4157181
2016,5813,Concord,New Hampshire,USA,5813: Morpheus,43.2072487,-71.5365982
2016,5814,Guayaquil,Guayas,Ecuador,5814: ROBOTA,-2.15955,-79.9283676
2016,5816,Orlando,Florida,USA,5816: GRA-V,28.5382309,-81.377388
2016,5817,Sanger,California,USA,5817: Uni-Rex,36.7084808,-119.5563507
2016,5818,Santa Barbara,California,USA,5818: Riviera Robotics,34.4193802,-119.6990509
2016,5819,Key Biscayne,Florida,USA,5819: Mecha Makos,25.6896305,-80.1638489
2016,5820,YuLin,Shanxi,China,5820: YULIN HIGH-TECH ZONE COMPLETE SECONDARY SCHOOL,39.9500999,113.9570007
2016,5821,London,Ontario,Canada,5821: The Sabermetrics,42.9868889,-81.2462082
2016,5822,Chicago,Illinois,USA,5822: WolfByte,41.8842506,-87.6324463
2016,5823,Shenzhen,Guangdong,China,5823: Shenzhen  School  United,22.5562191,114.1187897
2016,5824,SHANGHAI,Shanghai,China,5824: Orion,31.2551594,121.4747009
2016,5826,Chippewa Falls,Wisconsin,USA,5826: Avis Automata,44.9374619,-91.3925095
2016,5827,Kirkland,Washington,USA,5827: Code Purple,47.6788483,-122.2066574
2016,5828,Albany,Georgia,USA,5828: RoboPats,31.580759,-84.1560135
2016,5829,Houston,Texas,USA,5829: AwtyBots,29.7604504,-95.3697815
2016,5830,Lanham,Maryland,USA,5830: The Irrational Engineers,38.9619102,-76.8623428
2016,5831,Macau,Macau (Aomen),China,5831: Revolution Maker,,
2016,5832,zhongshan,Guangdong,China,5832: FULL OF AMBITION,22.5190506,113.3673706
2016,5834,Toronto,Ontario,Canada,5834: R3P2,43.6573982,-79.4328003
2016,5835,Newport Coast,California,USA,5835: Sage Robotics,33.5951424,-117.83181
2016,5836,Ferguson,Missouri,USA,5836: Mechanic Mutts,38.7450104,-90.3039703
2016,5837,Waterloo,Iowa,USA,5837: Unity4Tech,42.4930992,-92.3421478
2016,5838,Kunming,Yunnan,China,5838: Mitochondria,25.0645294,102.6987686
2016,5839,Nanjing,Jiangsu,China,5839: Blue Whales,32.0497818,118.7659836
2016,5840,Dawson,Georgia,USA,5840: Shock Wave,31.7735806,-84.4463806
2016,5841,Frederick,Maryland,USA,5841: The Patriots,39.415741,-77.4120331
2016,5842,New Port Richey,Florida,USA,5842: Royal Robotics,28.2501907,-82.7161636
2016,5843,St. Clair,Michigan,USA,5843: Flurb,42.8312988,-82.5025177
2016,5844,Boston,Massachusetts,USA,5844: Phoenix Tech,42.3586617,-71.0567398
2016,5845,Athens,Alabama,USA,5845: Twisted Gears,34.8045006,-86.971283
2016,5846,Dartmouth,Massachusetts,USA,5846: Southcoast Corsairs,41.6282082,-70.9660263
2016,5847,Bradley,Illinois,USA,5847: Ironclad,41.142189,-87.8628464
2016,5848,Edison,Georgia,USA,5848: Calhoun County Robotics,31.5582504,-84.7387238
2016,5849,Qingdao,Shandong,China,5849: Qingdao Laoshan Yucai School,36.1104889,120.35569
2016,5851,Downey,California,USA,5851: Striking Vikings,33.9404106,-118.1279373
2016,5852,Merced,California,USA,5852: Illusion Robotics,37.3012695,-120.4861984
2016,5853,Ypsilanti,Michigan,USA,5853: FEAR The Termigators,42.2408104,-83.6130905
2016,5854,Asheville,North Carolina,USA,5854: GLITCH,35.5984612,-82.5531387
2016,5855,West Allis,Wisconsin,USA,5855: Blue Collar Bruisers,43.0166588,-88.0063095
2016,5856,Waterbury,Connecticut,USA,5856: Bullbots,41.5540695,-73.0461731
2016,5857,Walnut,California,USA,5857: Walnut Valley Robotics,34.0260811,-117.8417969
2016,5858,Huntsville,Alabama,USA,5858: Golden Hurricane,34.7291298,-86.5849762
2016,5859,Canton de Hatley,QuTbec,Canada,5859: i,45.1822205,-71.9894104
2016,5860,Algonac,Michigan,USA,5860: Full Metal Muskrats,42.6214485,-82.531929
2016,5863,Brusly,Louisiana,USA,5863: Brusly HS Robotics,30.3909206,-91.2448273
2016,5864,Port Allen,Louisiana,USA,5864: Robo-Pelicans,30.4599609,-91.2097931
2016,5865,Terrebonne,QuTbec,Canada,5865: Droide,45.7100983,-73.6552963
2016,5866,Wolfforth,Texas,USA,5866: Frenship JETS,33.5098495,-102.0090027
2016,5869,Quartz Hill,California,USA,5869: Radical Robotics,34.6472511,-118.2184525
2016,5870,London,Ontario,Canada,5870: League of Logic,42.9868889,-81.2462082
2016,5871,Boise,Idaho,USA,5871: Chickadees,43.6069794,-116.1934128
2016,5872,Davie,Florida,USA,5872: WiredCats,26.06567,-80.2349472
2016,5874,Nuevo Laredo,Tamaulipas,Mexico,5874: CIPHER 5874,27.4808693,-99.5178833
2016,5875,Fernley,Nevada,USA,5875: ICE,39.6011314,-119.2464828
2016,5876,Wahroonga,New South Wales,Australia,5876: ARTEMIS,-33.7187195,151.1173859
2016,5877,Corona,California,USA,5877: Mechalodons,33.8778915,-117.5750427
2016,5878,Mackinac Island,Michigan,USA,5878: The Great Lakers,45.8475609,-84.6187668
2016,5879,Beijing,Beijing,China,5879: Shadow of Orion,39.9065704,116.3876495
2016,5881,Albany,New York,USA,5881: TVHS Dragons,42.6515503,-73.7552109
2016,5882,Twin Valley,Minnesota,USA,5882: Titan Robotics,47.2604599,-96.2584305
2016,5883,Krasnik,Lubelskie,Poland,5883: Spice Gears,50.9592018,22.1667004
2016,5884,San Diego,California,USA,5884: Gray Storm,32.7156906,-117.1617203
2016,5885,LaSalle,Ontario,Canada,5885: Villanova WiredCats,42.2455482,-83.0608673
2016,5886,Hacienda Heights,California,USA,5886: LAAE,33.9941292,-117.9725189
2016,5887,Puebla,Puebla,Mexico,5887: IMPERATOR,19.0408993,-98.1380997
2016,5888,Lubbock,Texas,USA,5888: Mustang Robotics,33.5845108,-101.8450089
2016,5889,Tulsa,Oklahoma,USA,5889: Commandobots,36.1497383,-95.9933319
2016,5891,New York,New York,USA,5891: UASGC Robosquad,40.7820015,-73.8317032
2016,5892,Houston,Texas,USA,5892: High Energy,29.7604504,-95.3697815
2016,5893,Ultimo,New South Wales,Australia,5893: International Grammar School,-33.8803406,151.1988831
2016,5894,Edinburg,Texas,USA,5894: CyberJags,26.3011608,-98.1606979
2016,5895,Hightstown,New Jersey,USA,5895: Peddie School Robotics,40.2704086,-74.5225296
2016,5897,Calgary,Alberta,Canada,5897: Apex Robotics,51.0452194,-114.0630188
2016,5898,Darlington,South Carolina,USA,5898: RoboFalcons,34.3024597,-79.8716202
2016,5899,Highlands Ranch,Colorado,USA,5899: FROST,39.5437393,-104.9463425
2016,5900,Dalton,Georgia,USA,5900: Career Blazer Robotics Team - The Fighting Mongooses,34.7614517,-84.9721832
2016,5901,Detroit,Michigan,USA,5901: Cougars,42.3316803,-83.0479965
2016,5902,Portsmouth,New Hampshire,USA,5902: The Wire Clippers,43.0706215,-70.7721176
2016,5903,Westby,Wisconsin,USA,5903: ThorBots,43.6532097,-90.8574677
2016,5905,San Jose,California,USA,5905: RoboCorps,37.3385811,-121.8855667
2016,5906,Bennington,Nebraska,USA,5906: Titanium Badgers,41.3635292,-96.1577225
2016,5907,Novi,Michigan,USA,5907: CC Shambots,42.466259,-83.4862823
2016,5908,Stafford,Texas,USA,5908: Spartans,29.6394005,-95.5493011
2016,5910,Matane,QuTbec,Canada,5910: Supertronix,48.8524017,-67.5184021
2016,5911,Toronto,Ontario,Canada,5911: SLCI,43.6573982,-79.4328003
2016,5912,Jordan,Ontario,Canada,5912: Hawkeyes,43.1390991,-79.3710098
2016,5913,Pequot Lakes,Minnesota,USA,5913: Patriotics,46.6040306,-94.3139038
2016,5914,Caledonia,Minnesota,USA,5914: Caledonia Robotic Warriors,43.6346092,-91.4919968
2016,5915,Detroit,Michigan,USA,5915: Mercy Midnight Storm,42.3316803,-83.0479965
2016,5918,Kansas City,Missouri,USA,5918: Pumatron,39.102951,-94.5830765
2016,5919,Smithfield,North Carolina,USA,5919: JoCo RoBos,35.5115089,-78.3467102
2016,5920,Palouse,Washington,USA,5920: VIKotics,46.910099,-117.0767975
2016,5921,Mississauga,Ontario,Canada,5921: TLK Robotics / Binary Power,43.6837006,-79.6052017
2016,5923,Angleton,Texas,USA,5923: Juggerbots,29.1644707,-95.4322968
2016,5924,San Francisco,California,USA,5924: The Cat Machine,37.7771187,-122.4196396
2016,5926,St. Clair County 4-H,Michigan,USA,5926: MooBotics,44.8626175,-85.7351379
2016,5927,Zeeland,Michigan,USA,5927: iCademy Globetrotters,42.8121414,-86.0165329
2016,5928,Herzelia,HaMerkaz (Central),Israel,5928: MetalBoost,32.0735245,34.8722534
2016,5929,Lake Park,Minnesota,USA,5929: The Jolly Robots,46.8859711,-96.094841
2016,5930,Newcastle,Oklahoma,USA,5930: Lunar Kitties,35.2556381,-97.6015015
2016,5931,Caldwell,Idaho,USA,5931: Bots of Prey,43.6674385,-116.6925888
2016,5932,MTrida,Yucat§n,Mexico,5932: Quetzales,20.9667091,-89.6232224
2016,5933,Salt lake City,Utah,USA,5933: JudgeMent Call,40.7603111,-111.8882217
2016,5934,DeKalb,Illinois,USA,5934: Crowbotics,41.9292984,-88.7492981
2016,5935,Grinnell,Iowa,USA,5935: Tech Tigers,41.7468796,-92.7273712
2016,5936,Hanover,Maryland,USA,5936: TigerBots,39.1550598,-76.720459
2016,5937,Mercer Island,Washington,USA,5937: MI-Robotics,47.5780487,-122.2112808
2016,5938,Dover,Delaware,USA,5938: Razor Steel Robotics,39.1580315,-75.5247269
2016,5939,Lakewood,Washington,USA,5939: Lakes Lancers,47.1619492,-122.5149307
2016,5940,Burlingame,California,USA,5940: B.R.E.A.D.,37.5802689,-122.3506622
2016,5941,Everett,Washington,USA,5941: SPQL,47.9765892,-122.2059326
2016,5942,Walla Walla,Washington,USA,5942: Warriors,46.0703812,-118.3423767
2016,5943,Carmel,New York,USA,5943: The Bad News Gears,41.4246101,-73.678688
2016,5944,Mooresville,Indiana,USA,5944: Robotic Pioneers,39.6104202,-86.3755188
2016,5945,Fulton,Maryland,USA,5945: |CTRL| (Absolute Control),39.155159,-76.9261703
2016,5946,Istanbul,Istanbul,Turkey,5946: The SPartans,41.06073,28.9877701
2016,5947,Belmont,New York,USA,5947: Robojags,40.8577309,-73.8853607
2016,5948,Xochitepec,Morelos,Mexico,5948: Lebotics,18.7940197,-99.2338028
2016,5949,Boca Raton,Florida,USA,5949: TechGarage,26.3504906,-80.0889969
2016,5950,Dryfork,Virginia,USA,5950: Trojans,38.9670601,-79.5041199
2016,5951,Tel Aviv,Tel-Aviv,Israel,5951: M.A. Robotics,32.0852585,34.7901306
2016,5952,MontrTal,QuTbec,Canada,5952: 2.0 Science team,45.5172005,-73.5498962
2016,5953,New Orleans,Louisiana,USA,5953: NOLA BOTS,29.9536991,-90.0777512
2016,5954,Victoria,Virginia,USA,5954: Portable Chargers,36.9944687,-78.2270432
2016,5955,Bellport,New York,USA,5955: Trailblazers,40.7559319,-72.9377594
2016,5956,Milwaukie,Oregon,USA,5956: Falcons,45.4451599,-122.64151
2016,5957,Newport News,Virginia,USA,5957: CAT 5 CyberCanes,37.0828781,-76.4802322
2016,5958,Providence,Rhode Island,USA,5958: Blue Wave Robotics,41.8238716,-71.4119873
2016,5959,Tampico,Tamaulipas,Mexico,5959: Titanium Rams,22.2579708,-97.8683701
2016,5960,Mission,Texas,USA,5960: Mighty ROBO-RANGERS,26.2153301,-98.3257904
2016,5961,rehovot,HaMerkaz (Central),Israel,5961: the pythons,31.8925762,34.8116074
2016,5962,Lowell,Massachusetts,USA,5962: perSEVERE,42.6458817,-71.3128433
2016,5963,Grand Rapids,Michigan,USA,5963: CA Frost High School,42.9664116,-85.6711807
2016,5964,Voorheesville,New York,USA,5964: The Praetorians,42.651001,-73.9292068
2016,5965,Marrero,Louisiana,USA,5965: Power Struck Girls,29.90275,-90.1097183
2016,5966,Huntington Beach,California,USA,5966: Huntington Beach High School Oilers,33.6788902,-118.0015717
2016,5968,Manhattan,Kansas,USA,5968: Cyborg Indians,39.1788101,-96.5618362
2016,5969,Jamaica Plain,Massachusetts,USA,5969: English Skunkworks,42.3150558,-71.1152725
2016,5970,Beaverton,Oregon,USA,5970: BeaverTronics,45.4846802,-122.7960434
2016,5971,Metairie,Louisiana,USA,5971: Raider Robotics Team,29.9880505,-90.1310196
2016,5973,Gates Mills,Ohio,USA,5973: Moonshots,41.5212212,-81.4051819
2016,5974,Murray,Utah,USA,5974: Mechanical Dragons,40.6621094,-111.8883209
2016,5975,Portland,Oregon,USA,5975: Beta Blues,45.5117912,-122.6756287
2016,5976,Waukesha,Wisconsin,USA,5976: CyberSaders,43.0145798,-88.2354813
2016,5977,Portland,Oregon,USA,5977: Rosemary Anderson H S/POIC,45.5117912,-122.6756287
2016,5979,Columbia,Maryland,USA,5979: Apex,39.2091599,-76.8673096
2016,5980,East Grand Rapids,Michigan,USA,5980: East Grand Rapids Robotics,42.9482384,-85.6115112
2016,5981,San Antonio,Texas,USA,5981: Thunderbotz,29.4245796,-98.4946136
2016,5982,Merrill,Michigan,USA,5982: Circuits  of Destruction,43.4099693,-84.3309402
2016,5983,Lithgow,New South Wales,Australia,5983: Blast Furnace Bots,-33.4776993,150.1620026
2016,5984,Salina,Oklahoma,USA,5984: Salina Robotics,36.2928886,-95.1526108
